┌────────────┬───────────────────────┐
│    date    │ seven_days_moving_avg │
│    date    │        double         │
├────────────┼───────────────────────┤
│ 2017-06-30 │                0.1229 │
│ 2017-07-01 │                0.0971 │
│ 2017-07-02 │                0.0971 │
│ 2017-07-03 │                0.0971 │
│ 2017-07-04 │                0.3514 │
│ 2017-07-05 │                0.3186 │
│ 2017-07-06 │                0.3186 │
│ 2017-07-07 │                0.2543 │
│ 2017-07-08 │                0.2543 │
│ 2017-07-09 │                0.2543 │
│ 2017-07-10 │                0.2543 │
│ 2017-07-11 │                  0.05 │
│ 2017-07-12 │                  0.05 │
│ 2017-07-13 │                  0.05 │
│ 2017-07-14 │                  0.05 │
│ 2017-07-15 │                  0.05 │
│ 2017-07-16 │                  0.05 │
│ 2017-07-17 │                0.0514 │
│ 2017-07-18 │                0.0014 │
│ 2017-07-19 │                0.0829 │
│ 2017-07-20 │                0.0914 │
│ 2017-07-21 │                0.1971 │
│ 2017-07-22 │                0.1971 │
│ 2017-07-23 │                0.1971 │
│ 2017-07-24 │                0.1957 │
│ 2017-07-25 │                0.1957 │
│ 2017-07-26 │                0.1143 │
│ 2017-07-27 │                0.1057 │
│ 2017-07-28 │                   0.0 │
│ 2017-07-29 │                   0.0 │
│ 2017-07-30 │                0.0129 │
│ 2017-07-31 │                0.0129 │
│ 2017-08-01 │                0.0343 │
│ 2017-08-02 │                0.0771 │
│ 2017-08-03 │                0.0771 │
│ 2017-08-04 │                0.1857 │
│ 2017-08-05 │                0.1857 │
│ 2017-08-06 │                0.1729 │
│ 2017-08-07 │                0.1729 │
│ 2017-08-08 │                0.1514 │
│ 2017-08-09 │                0.1243 │
│ 2017-08-10 │                0.1243 │
│ 2017-08-11 │                0.0157 │
│ 2017-08-12 │                  0.08 │
│ 2017-08-13 │                  0.08 │
│ 2017-08-14 │                  0.08 │
│ 2017-08-15 │                0.2057 │
│ 2017-08-16 │                  0.19 │
│ 2017-08-17 │                  0.19 │
│ 2017-08-18 │                  0.19 │
│ 2017-08-19 │                0.1686 │
│ 2017-08-20 │                0.1686 │
│ 2017-08-21 │                0.1686 │
│ 2017-08-22 │                0.0429 │
│ 2017-08-23 │                0.0429 │
│ 2017-08-24 │                0.0429 │
│ 2017-08-25 │                0.0429 │
│ 2017-08-26 │                0.0414 │
│ 2017-08-27 │                0.0429 │
│ 2017-08-28 │                0.0429 │
│ 2017-08-29 │                0.0429 │
│ 2017-08-30 │                0.1186 │
│ 2017-08-31 │                0.2243 │
│ 2017-09-01 │                0.2243 │
│ 2017-09-02 │                0.1829 │
│ 2017-09-03 │                0.2414 │
│ 2017-09-04 │                0.2429 │
│ 2017-09-05 │                0.2429 │
│ 2017-09-06 │                0.1671 │
│ 2017-09-07 │                0.0614 │
│ 2017-09-08 │                0.0614 │
│ 2017-09-09 │                0.0614 │
│ 2017-09-10 │                  0.01 │
│ 2017-09-11 │                0.0114 │
│ 2017-09-12 │                0.0114 │
│ 2017-09-13 │                0.0114 │
│ 2017-09-14 │                0.0114 │
│ 2017-09-15 │                0.0114 │
│ 2017-09-16 │                0.0429 │
│ 2017-09-17 │                0.0343 │
│ 2017-09-18 │                0.0314 │
│ 2017-09-19 │                0.0314 │
│ 2017-09-20 │                0.0314 │
│ 2017-09-21 │                0.0314 │
│ 2017-09-22 │                0.0314 │
│ 2017-09-23 │                   0.0 │
│ 2017-09-24 │                   0.0 │
│ 2017-09-25 │                   0.0 │
│ 2017-09-26 │                   0.0 │
│ 2017-09-27 │                   0.0 │
│ 2017-09-28 │                   0.0 │
│ 2017-09-29 │                   0.0 │
│ 2017-09-30 │                   0.0 │
│ 2017-10-01 │                   0.0 │
│ 2017-10-02 │                   0.0 │
│ 2017-10-03 │                   0.0 │
│ 2017-10-04 │                   0.0 │
│ 2017-10-05 │                0.0314 │
│ 2017-10-06 │                0.0686 │
│ 2017-10-07 │                0.0686 │
│ 2017-10-08 │                0.0771 │
│ 2017-10-09 │                0.0871 │
│ 2017-10-10 │                0.0871 │
│ 2017-10-11 │                0.0986 │
│ 2017-10-12 │                0.0671 │
│ 2017-10-13 │                0.0314 │
│ 2017-10-14 │                0.0314 │
│ 2017-10-15 │                0.0229 │
│ 2017-10-16 │                0.0129 │
│ 2017-10-17 │                0.0129 │
│ 2017-10-18 │                0.0014 │
│ 2017-10-19 │                0.0014 │
│ 2017-10-20 │                   0.0 │
│ 2017-10-21 │                0.0286 │
│ 2017-10-22 │                0.0286 │
│ 2017-10-23 │                0.0286 │
│ 2017-10-24 │                0.0286 │
│ 2017-10-25 │                0.0286 │
│ 2017-10-26 │                0.4614 │
│ 2017-10-27 │                0.4971 │
│ 2017-10-28 │                0.4686 │
│ 2017-10-29 │                0.4686 │
│ 2017-10-30 │                0.4686 │
│ 2017-10-31 │                0.4686 │
│ 2017-11-01 │                0.4686 │
│ 2017-11-02 │                0.0386 │
│ 2017-11-03 │                0.0043 │
│ 2017-11-04 │                0.1043 │
│ 2017-11-05 │                0.1043 │
│ 2017-11-06 │                0.1043 │
│ 2017-11-07 │                0.1057 │
│ 2017-11-08 │                0.1057 │
│ 2017-11-09 │                0.1029 │
│ 2017-11-10 │                0.1114 │
│ 2017-11-11 │                0.0114 │
│ 2017-11-12 │                0.0114 │
│ 2017-11-13 │                  0.04 │
│ 2017-11-14 │                0.0386 │
│ 2017-11-15 │                0.0529 │
│ 2017-11-16 │                0.0857 │
│ 2017-11-17 │                0.0757 │
│ 2017-11-18 │                0.0757 │
│ 2017-11-19 │                0.1057 │
│ 2017-11-20 │                0.0771 │
│ 2017-11-21 │                0.0771 │
│ 2017-11-22 │                0.0629 │
│ 2017-11-23 │                  0.03 │
│ 2017-11-24 │                  0.03 │
│ 2017-11-25 │                  0.03 │
│ 2017-11-26 │                   0.0 │
│ 2017-11-27 │                0.0043 │
│ 2017-11-28 │                0.0043 │
│ 2017-11-29 │                0.0043 │
│ 2017-11-30 │                0.0043 │
│ 2017-12-01 │                0.0043 │
│ 2017-12-02 │                0.1114 │
│ 2017-12-03 │                0.1114 │
│ 2017-12-04 │                0.1071 │
│ 2017-12-05 │                0.1071 │
│ 2017-12-06 │                0.1729 │
│ 2017-12-07 │                0.1729 │
│ 2017-12-08 │                0.1729 │
│ 2017-12-09 │                0.0657 │
│ 2017-12-10 │                0.0657 │
│ 2017-12-11 │                0.0786 │
│ 2017-12-12 │                0.0943 │
│ 2017-12-13 │                0.0286 │
│ 2017-12-14 │                0.0286 │
│ 2017-12-15 │                0.0314 │
│ 2017-12-16 │                0.0314 │
│ 2017-12-17 │                0.0314 │
│ 2017-12-18 │                0.0186 │
│ 2017-12-19 │                0.0029 │
│ 2017-12-20 │                0.0729 │
│ 2017-12-21 │                0.0743 │
│ 2017-12-22 │                0.1043 │
│ 2017-12-23 │                0.1043 │
│ 2017-12-24 │                0.1043 │
│ 2017-12-25 │                0.1043 │
│ 2017-12-26 │                0.1043 │
│ 2017-12-27 │                0.0414 │
│ 2017-12-28 │                  0.04 │
│ 2017-12-29 │                0.0071 │
│ 2017-12-30 │                0.0071 │
│ 2017-12-31 │                0.0071 │
│ 2018-01-01 │                0.1157 │
│ 2018-01-02 │                0.1157 │
│ 2018-01-03 │                0.1086 │
│ 2018-01-04 │                0.1086 │
│ 2018-01-05 │                  0.11 │
│ 2018-01-06 │                  0.11 │
│ 2018-01-07 │                  0.11 │
│ 2018-01-08 │                0.0014 │
│ 2018-01-09 │                0.0786 │
│ 2018-01-10 │                0.0857 │
│ 2018-01-11 │                0.0857 │
│ 2018-01-12 │                0.0843 │
│ 2018-01-13 │                0.0843 │
│ 2018-01-14 │                0.1114 │
│ 2018-01-15 │                0.1114 │
│ 2018-01-16 │                0.0343 │
│ 2018-01-17 │                0.0271 │
│ 2018-01-18 │                0.0271 │
│ 2018-01-19 │                0.0286 │
│ 2018-01-20 │                0.0714 │
│ 2018-01-21 │                0.0443 │
│ 2018-01-22 │                0.0443 │
│ 2018-01-23 │                0.0443 │
│ 2018-01-24 │                0.0443 │
│ 2018-01-25 │                0.0743 │
│ 2018-01-26 │                0.0729 │
│ 2018-01-27 │                0.0457 │
│ 2018-01-28 │                0.0457 │
│ 2018-01-29 │                0.0529 │
│ 2018-01-30 │                0.0786 │
│ 2018-01-31 │                0.0786 │
│ 2018-02-01 │                0.1857 │
│ 2018-02-02 │                0.1857 │
│ 2018-02-03 │                  0.17 │
│ 2018-02-04 │                0.2914 │
│ 2018-02-05 │                0.2843 │
│ 2018-02-06 │                0.2586 │
│ 2018-02-07 │                0.3414 │
│ 2018-02-08 │                0.3771 │
│ 2018-02-09 │                0.3771 │
│ 2018-02-10 │                0.3771 │
│ 2018-02-11 │                0.2671 │
│ 2018-02-12 │                  0.29 │
│ 2018-02-13 │                0.3029 │
│ 2018-02-14 │                0.2943 │
│ 2018-02-15 │                0.1229 │
│ 2018-02-16 │                0.1286 │
│ 2018-02-17 │                0.1286 │
│ 2018-02-18 │                0.1257 │
│ 2018-02-19 │                0.1271 │
│ 2018-02-20 │                0.1229 │
│ 2018-02-21 │                  0.06 │
│ 2018-02-22 │                0.1629 │
│ 2018-02-23 │                0.1571 │
│ 2018-02-24 │                0.1571 │
│ 2018-02-25 │                0.1486 │
│ 2018-02-26 │                0.1786 │
│ 2018-02-27 │                0.4357 │
│ 2018-02-28 │                0.4243 │
│ 2018-03-01 │                  0.32 │
│ 2018-03-02 │                  0.32 │
│ 2018-03-03 │                  0.32 │
│ 2018-03-04 │                0.5214 │
│ 2018-03-05 │                0.4671 │
│ 2018-03-06 │                0.2014 │
│ 2018-03-07 │                0.2014 │
│ 2018-03-08 │                0.2014 │
│ 2018-03-09 │                0.2129 │
│ 2018-03-10 │                0.2529 │
│ 2018-03-11 │                0.0529 │
│ 2018-03-12 │                0.0529 │
│ 2018-03-13 │                0.0529 │
│ 2018-03-14 │                0.0529 │
│ 2018-03-15 │                0.0529 │
│ 2018-03-16 │                0.0414 │
│ 2018-03-17 │                0.0014 │
│ 2018-03-18 │                0.1414 │
│ 2018-03-19 │                  0.15 │
│ 2018-03-20 │                  0.15 │
│ 2018-03-21 │                  0.15 │
│ 2018-03-22 │                  0.15 │
│ 2018-03-23 │                  0.15 │
│ 2018-03-24 │                0.1514 │
│ 2018-03-25 │                0.0143 │
│ 2018-03-26 │                  0.01 │
│ 2018-03-27 │                0.0143 │
│ 2018-03-28 │                0.0143 │
│ 2018-03-29 │                0.0143 │
│ 2018-03-30 │                0.0986 │
│ 2018-03-31 │                0.1343 │
│ 2018-04-01 │                0.1357 │
│ 2018-04-02 │                0.1314 │
│ 2018-04-03 │                0.1429 │
│ 2018-04-04 │                0.1429 │
│ 2018-04-05 │                0.1429 │
│ 2018-04-06 │                0.0586 │
│ 2018-04-07 │                0.0229 │
│ 2018-04-08 │                0.0171 │
│ 2018-04-09 │                0.0171 │
│ 2018-04-10 │                0.0014 │
│ 2018-04-11 │                0.0014 │
│ 2018-04-12 │                0.0686 │
│ 2018-04-13 │                0.4714 │
│ 2018-04-14 │                  0.47 │
│ 2018-04-15 │                  0.47 │
│ 2018-04-16 │                0.4914 │
│ 2018-04-17 │                0.4914 │
│ 2018-04-18 │                0.4914 │
│ 2018-04-19 │                0.4243 │
│ 2018-04-20 │                0.0214 │
│ 2018-04-21 │                0.0286 │
│ 2018-04-22 │                0.1643 │
│ 2018-04-23 │                0.1571 │
│ 2018-04-24 │                0.1643 │
│ 2018-04-25 │                0.1786 │
│ 2018-04-26 │                  0.19 │
│ 2018-04-27 │                  0.19 │
│ 2018-04-28 │                0.1829 │
│ 2018-04-29 │                0.0471 │
│ 2018-04-30 │                0.0357 │
│ 2018-05-01 │                0.0286 │
│ 2018-05-02 │                0.0143 │
│ 2018-05-03 │                0.0029 │
│ 2018-05-04 │                0.0029 │
│ 2018-05-05 │                0.0029 │
│ 2018-05-06 │                0.0029 │
│ 2018-05-07 │                0.0357 │
│ 2018-05-08 │                0.0357 │
│ 2018-05-09 │                0.0671 │
│ 2018-05-10 │                0.0814 │
│ 2018-05-11 │                0.0857 │
│ 2018-05-12 │                0.1686 │
│ 2018-05-13 │                0.2171 │
│ 2018-05-14 │                0.2129 │
│ 2018-05-15 │                0.2129 │
│ 2018-05-16 │                0.2743 │
│ 2018-05-17 │                  0.26 │
│ 2018-05-18 │                0.2557 │
│ 2018-05-19 │                0.2143 │
│ 2018-05-20 │                0.2071 │
│ 2018-05-21 │                0.1757 │
│ 2018-05-22 │                0.1757 │
│ 2018-05-23 │                0.0829 │
│ 2018-05-24 │                0.1457 │
│ 2018-05-25 │                0.1457 │
│ 2018-05-26 │                0.1043 │
│ 2018-05-27 │                0.0629 │
│ 2018-05-28 │                0.0771 │
│ 2018-05-29 │                0.1157 │
│ 2018-05-30 │                0.1271 │
│ 2018-05-31 │                   0.1 │
│ 2018-06-01 │                0.1229 │
│ 2018-06-02 │                0.1229 │
│ 2018-06-03 │                0.1229 │
│ 2018-06-04 │                0.1086 │
│ 2018-06-05 │                  0.07 │
│ 2018-06-06 │                0.0586 │
│ 2018-06-07 │                0.0243 │
│ 2018-06-08 │                0.0014 │
│ 2018-06-09 │                0.0014 │
│ 2018-06-10 │                0.0071 │
│ 2018-06-11 │                0.0071 │
│ 2018-06-12 │                0.0071 │
│ 2018-06-13 │                0.0071 │
│ 2018-06-14 │                0.0057 │
│ 2018-06-15 │                0.0171 │
│ 2018-06-16 │                0.0271 │
│ 2018-06-17 │                0.0343 │
│ 2018-06-18 │                0.1186 │
│ 2018-06-19 │                0.1329 │
│ 2018-06-20 │                0.1329 │
│ 2018-06-21 │                0.1329 │
│ 2018-06-22 │                0.1214 │
│ 2018-06-23 │                0.1114 │
│ 2018-06-24 │                   0.1 │
│ 2018-06-25 │                  0.21 │
│ 2018-06-26 │                0.1957 │
│ 2018-06-27 │                0.1957 │
│ 2018-06-28 │                0.1957 │
│ 2018-06-29 │                0.1957 │
│ 2018-06-30 │                0.1971 │
│ 2018-07-01 │                0.1957 │
│ 2018-07-02 │                0.0014 │
│ 2018-07-03 │                0.0343 │
│ 2018-07-04 │                0.0343 │
│ 2018-07-05 │                0.0343 │
│ 2018-07-06 │                0.0343 │
│ 2018-07-07 │                0.0329 │
│ 2018-07-08 │                0.0329 │
│ 2018-07-09 │                0.1343 │
│ 2018-07-10 │                0.1014 │
│ 2018-07-11 │                0.1529 │
│ 2018-07-12 │                0.2443 │
│ 2018-07-13 │                0.2443 │
│ 2018-07-14 │                0.5643 │
│ 2018-07-15 │                0.5643 │
│ 2018-07-16 │                0.4629 │
│ 2018-07-17 │                0.4629 │
│ 2018-07-18 │                0.5014 │
│ 2018-07-19 │                0.5614 │
│ 2018-07-20 │                0.5857 │
│ 2018-07-21 │                0.2686 │
│ 2018-07-22 │                0.3729 │
│ 2018-07-23 │                0.3771 │
│ 2018-07-24 │                0.4129 │
│ 2018-07-25 │                0.3229 │
│ 2018-07-26 │                0.1714 │
│ 2018-07-27 │                   0.2 │
│ 2018-07-28 │                0.1971 │
│ 2018-07-29 │                0.1071 │
│ 2018-07-30 │                0.1757 │
│ 2018-07-31 │                0.1743 │
│ 2018-08-01 │                  0.28 │
│ 2018-08-02 │                  0.28 │
│ 2018-08-03 │                0.2271 │
│ 2018-08-04 │                0.2343 │
│ 2018-08-05 │                  0.22 │
│ 2018-08-06 │                0.2343 │
│ 2018-08-07 │                   0.2 │
│ 2018-08-08 │                0.5086 │
│ 2018-08-09 │                0.5086 │
│ 2018-08-10 │                0.6029 │
│ 2018-08-11 │                0.7086 │
│ 2018-08-12 │                0.7086 │
│ 2018-08-13 │                0.6214 │
│ 2018-08-14 │                  0.77 │
│ 2018-08-15 │                0.3657 │
│ 2018-08-16 │                0.3686 │
│ 2018-08-17 │                0.2743 │
│ 2018-08-18 │                0.1771 │
│ 2018-08-19 │                  0.28 │
│ 2018-08-20 │                  0.28 │
│ 2018-08-21 │                0.1314 │
│ 2018-08-22 │                0.1214 │
│ 2018-08-23 │                0.1186 │
│ 2018-08-24 │                0.1186 │
│ 2018-08-25 │                0.1029 │
│ 2018-08-26 │                   0.0 │
│ 2018-08-27 │                   0.0 │
│ 2018-08-28 │                0.0043 │
│ 2018-08-29 │                0.0043 │
│ 2018-08-30 │                0.0043 │
│ 2018-08-31 │                0.0043 │
│ 2018-09-01 │                0.0043 │
│ 2018-09-02 │                0.0043 │
│ 2018-09-03 │                0.0557 │
│ 2018-09-04 │                0.0514 │
│ 2018-09-05 │                0.0543 │
│ 2018-09-06 │                0.1186 │
│ 2018-09-07 │                0.2514 │
│ 2018-09-08 │                0.2543 │
│ 2018-09-09 │                0.2757 │
│ 2018-09-10 │                0.2429 │
│ 2018-09-11 │                0.2429 │
│ 2018-09-12 │                  0.24 │
│ 2018-09-13 │                0.1757 │
│ 2018-09-14 │                0.0443 │
│ 2018-09-15 │                0.2114 │
│ 2018-09-16 │                  0.19 │
│ 2018-09-17 │                0.1714 │
│ 2018-09-18 │                0.1714 │
│ 2018-09-19 │                0.1714 │
│ 2018-09-20 │                0.1714 │
│ 2018-09-21 │                  0.17 │
│ 2018-09-22 │                0.2786 │
│ 2018-09-23 │                0.3086 │
│ 2018-09-24 │                0.3086 │
│ 2018-09-25 │                0.4186 │
│ 2018-09-26 │                0.4186 │
│ 2018-09-27 │                0.4186 │
│ 2018-09-28 │                0.4186 │
│ 2018-09-29 │                0.2386 │
│ 2018-09-30 │                0.2086 │
│ 2018-10-01 │                0.2143 │
│ 2018-10-02 │                0.1043 │
│ 2018-10-03 │                0.1043 │
│ 2018-10-04 │                0.1043 │
│ 2018-10-05 │                0.1043 │
│ 2018-10-06 │                0.0057 │
│ 2018-10-07 │                0.0057 │
│ 2018-10-08 │                  0.12 │
│ 2018-10-09 │                0.1814 │
│ 2018-10-10 │                0.1957 │
│ 2018-10-11 │                0.1957 │
│ 2018-10-12 │                0.2029 │
│ 2018-10-13 │                0.2043 │
│ 2018-10-14 │                0.2043 │
│ 2018-10-15 │                0.0843 │
│ 2018-10-16 │                0.0229 │
│ 2018-10-17 │                0.0171 │
│ 2018-10-18 │                0.0171 │
│ 2018-10-19 │                  0.01 │
│ 2018-10-20 │                0.0086 │
│ 2018-10-21 │                0.0086 │
│ 2018-10-22 │                0.0086 │
│ 2018-10-23 │                0.0086 │
│ 2018-10-24 │                0.1814 │
│ 2018-10-25 │                0.1914 │
│ 2018-10-26 │                0.1957 │
│ 2018-10-27 │                0.1957 │
│ 2018-10-28 │                0.1957 │
│ 2018-10-29 │                0.1957 │
│ 2018-10-30 │                0.2271 │
│ 2018-10-31 │                0.0986 │
│ 2018-11-01 │                0.0886 │
│ 2018-11-02 │                0.1271 │
│ 2018-11-03 │                0.2243 │
│ 2018-11-04 │                0.2243 │
│ 2018-11-05 │                0.2243 │
│ 2018-11-06 │                0.3029 │
│ 2018-11-07 │                0.2543 │
│ 2018-11-08 │                0.2543 │
│ 2018-11-09 │                0.2171 │
│ 2018-11-10 │                0.2714 │
│ 2018-11-11 │                0.2714 │
│ 2018-11-12 │                0.4371 │
│ 2018-11-13 │                0.3714 │
│ 2018-11-14 │                0.3671 │
│ 2018-11-15 │                0.3671 │
│ 2018-11-16 │                0.3614 │
│ 2018-11-17 │                  0.21 │
│ 2018-11-18 │                  0.21 │
│ 2018-11-19 │                0.0443 │
│ 2018-11-20 │                   0.0 │
│ 2018-11-21 │                0.1386 │
│ 2018-11-22 │                0.2543 │
│ 2018-11-23 │                0.3757 │
│ 2018-11-24 │                  0.38 │
│ 2018-11-25 │                  0.38 │
│ 2018-11-26 │                  0.38 │
│ 2018-11-27 │                0.3829 │
│ 2018-11-28 │                0.2514 │
│ 2018-11-29 │                  0.22 │
│ 2018-11-30 │                0.0986 │
│ 2018-12-01 │                0.0943 │
│ 2018-12-02 │                0.0943 │
│ 2018-12-03 │                0.0943 │
│ 2018-12-04 │                0.0914 │
│ 2018-12-05 │                0.0843 │
│ 2018-12-06 │                   0.0 │
│ 2018-12-07 │                   0.0 │
│ 2018-12-08 │                   0.0 │
│ 2018-12-09 │                   0.0 │
│ 2018-12-10 │                0.0043 │
│ 2018-12-11 │                0.0186 │
│ 2018-12-12 │                0.0386 │
│ 2018-12-13 │                0.2429 │
│ 2018-12-14 │                0.2471 │
│ 2018-12-15 │                0.2471 │
│ 2018-12-16 │                0.2471 │
│ 2018-12-17 │                0.2743 │
│ 2018-12-18 │                  0.49 │
│ 2018-12-19 │                0.4729 │
│ 2018-12-20 │                0.2686 │
│ 2018-12-21 │                0.2814 │
│ 2018-12-22 │                0.2814 │
│ 2018-12-23 │                0.2814 │
│ 2018-12-24 │                  0.25 │
│ 2018-12-25 │                0.1843 │
│ 2018-12-26 │                0.1814 │
│ 2018-12-27 │                0.1814 │
│ 2018-12-28 │                  0.31 │
│ 2018-12-29 │                0.3186 │
│ 2018-12-30 │                0.3186 │
│ 2018-12-31 │                0.3186 │
│ 2019-01-01 │                0.1543 │
│ 2019-01-02 │                0.2257 │
│ 2019-01-03 │                0.2257 │
│ 2019-01-04 │                  0.08 │
│ 2019-01-05 │                0.0957 │
│ 2019-01-06 │                0.1043 │
│ 2019-01-07 │                0.1043 │
│ 2019-01-08 │                0.1043 │
│ 2019-01-09 │                0.0329 │
│ 2019-01-10 │                0.0329 │
│ 2019-01-11 │                0.0329 │
│ 2019-01-12 │                0.0086 │
│ 2019-01-13 │                   0.0 │
│ 2019-01-14 │                   0.0 │
│ 2019-01-15 │                0.0071 │
│ 2019-01-16 │                0.0486 │
│ 2019-01-17 │                0.1743 │
│ 2019-01-18 │                0.1743 │
│ 2019-01-19 │                0.1743 │
│ 2019-01-20 │                0.1743 │
│ 2019-01-21 │                0.3643 │
│ 2019-01-22 │                0.3571 │
│ 2019-01-23 │                0.3157 │
│ 2019-01-24 │                  0.19 │
│ 2019-01-25 │                  0.19 │
│ 2019-01-26 │                0.2229 │
│ 2019-01-27 │                0.2243 │
│ 2019-01-28 │                0.0343 │
│ 2019-01-29 │                0.0343 │
│ 2019-01-30 │                0.0343 │
│ 2019-01-31 │                0.0343 │
│ 2019-02-01 │                0.0343 │
│ 2019-02-02 │                0.0014 │
│ 2019-02-03 │                0.0643 │
│ 2019-02-04 │                0.0743 │
│ 2019-02-05 │                0.1271 │
│ 2019-02-06 │                0.1271 │
│ 2019-02-07 │                0.1271 │
│ 2019-02-08 │                0.1271 │
│ 2019-02-09 │                0.2343 │
│ 2019-02-10 │                0.1814 │
│ 2019-02-11 │                0.1714 │
│ 2019-02-12 │                0.1186 │
│ 2019-02-13 │                0.1186 │
│ 2019-02-14 │                0.1243 │
│ 2019-02-15 │                0.1371 │
│ 2019-02-16 │                  0.03 │
│ 2019-02-17 │                   0.1 │
│ 2019-02-18 │                0.1143 │
│ 2019-02-19 │                0.1143 │
│ 2019-02-20 │                0.1157 │
│ 2019-02-21 │                0.1929 │
│ 2019-02-22 │                  0.18 │
│ 2019-02-23 │                  0.18 │
│ 2019-02-24 │                0.0986 │
│ 2019-02-25 │                0.0886 │
│ 2019-02-26 │                0.1043 │
│ 2019-02-27 │                0.1786 │
│ 2019-02-28 │                  0.17 │
│ 2019-03-01 │                0.2114 │
│ 2019-03-02 │                0.2114 │
│ 2019-03-03 │                0.2114 │
│ 2019-03-04 │                0.2071 │
│ 2019-03-05 │                0.1914 │
│ 2019-03-06 │                0.1157 │
│ 2019-03-07 │                0.1186 │
│ 2019-03-08 │                0.0771 │
│ 2019-03-09 │                0.0771 │
│ 2019-03-10 │                0.0771 │
│ 2019-03-11 │                0.0771 │
│ 2019-03-12 │                0.1329 │
│ 2019-03-13 │                0.1329 │
│ 2019-03-14 │                0.0557 │
│ 2019-03-15 │                0.0557 │
│ 2019-03-16 │                0.0557 │
│ 2019-03-17 │                0.0557 │
│ 2019-03-18 │                0.1629 │
│ 2019-03-19 │                0.2043 │
│ 2019-03-20 │                0.2043 │
│ 2019-03-21 │                0.2043 │
│ 2019-03-22 │                0.2043 │
│ 2019-03-23 │                0.2043 │
│ 2019-03-24 │                0.2043 │
│ 2019-03-25 │                0.0971 │
│ 2019-03-26 │                   0.0 │
│ 2019-03-27 │                   0.0 │
│ 2019-03-28 │                0.0086 │
│ 2019-03-29 │                0.0086 │
│ 2019-03-30 │                0.0086 │
│ 2019-03-31 │                0.0086 │
│ 2019-04-01 │                0.0086 │
│ 2019-04-02 │                0.0371 │
│ 2019-04-03 │                0.0371 │
│ 2019-04-04 │                0.0286 │
│ 2019-04-05 │                0.0657 │
│ 2019-04-06 │                  0.07 │
│ 2019-04-07 │                  0.07 │
│ 2019-04-08 │                  0.07 │
│ 2019-04-09 │                0.1314 │
│ 2019-04-10 │                0.1657 │
│ 2019-04-11 │                0.1671 │
│ 2019-04-12 │                0.2671 │
│ 2019-04-13 │                0.2629 │
│ 2019-04-14 │                0.2643 │
│ 2019-04-15 │                0.2643 │
│ 2019-04-16 │                0.1757 │
│ 2019-04-17 │                0.2414 │
│ 2019-04-18 │                  0.24 │
│ 2019-04-19 │                0.1371 │
│ 2019-04-20 │                0.1486 │
│ 2019-04-21 │                0.1471 │
│ 2019-04-22 │                  0.15 │
│ 2019-04-23 │                0.2957 │
│ 2019-04-24 │                0.2057 │
│ 2019-04-25 │                0.2071 │
│ 2019-04-26 │                0.1743 │
│ 2019-04-27 │                0.1686 │
│ 2019-04-28 │                0.1686 │
│ 2019-04-29 │                0.1671 │
│ 2019-04-30 │                0.0286 │
│ 2019-05-01 │                0.0343 │
│ 2019-05-02 │                  0.22 │
│ 2019-05-03 │                0.2186 │
│ 2019-05-04 │                0.2286 │
│ 2019-05-05 │                0.2286 │
│ 2019-05-06 │                0.2271 │
│ 2019-05-07 │                0.2243 │
│ 2019-05-08 │                0.2143 │
│ 2019-05-09 │                0.2157 │
│ 2019-05-10 │                0.3157 │
│ 2019-05-11 │                0.3429 │
│ 2019-05-12 │                0.3443 │
│ 2019-05-13 │                0.3614 │
│ 2019-05-14 │                  0.36 │
│ 2019-05-15 │                0.3543 │
│ 2019-05-16 │                0.1743 │
│ 2019-05-17 │                0.0743 │
│ 2019-05-18 │                0.0314 │
│ 2019-05-19 │                  0.03 │
│ 2019-05-20 │                0.0814 │
│ 2019-05-21 │                0.0771 │
│ 2019-05-22 │                0.0771 │
│ 2019-05-23 │                0.0971 │
│ 2019-05-24 │                0.0971 │
│ 2019-05-25 │                0.1214 │
│ 2019-05-26 │                0.2357 │
│ 2019-05-27 │                0.3029 │
│ 2019-05-28 │                0.3029 │
│ 2019-05-29 │                0.3029 │
│ 2019-05-30 │                0.3971 │
│ 2019-05-31 │                0.3971 │
│ 2019-06-01 │                0.3729 │
│ 2019-06-02 │                0.2586 │
│ 2019-06-03 │                0.1286 │
│ 2019-06-04 │                0.1286 │
│ 2019-06-05 │                0.1286 │
│ 2019-06-06 │                0.0057 │
│ 2019-06-07 │                0.0943 │
│ 2019-06-08 │                0.1586 │
│ 2019-06-09 │                0.1586 │
│ 2019-06-10 │                0.2386 │
│ 2019-06-11 │                0.2386 │
│ 2019-06-12 │                0.2386 │
│ 2019-06-13 │                0.2443 │
│ 2019-06-14 │                0.1557 │
│ 2019-06-15 │                0.2043 │
│ 2019-06-16 │                  0.22 │
│ 2019-06-17 │                0.1943 │
│ 2019-06-18 │                  0.27 │
│ 2019-06-19 │                  0.27 │
│ 2019-06-20 │                0.2643 │
│ 2019-06-21 │                0.2643 │
│ 2019-06-22 │                0.2743 │
│ 2019-06-23 │                0.2586 │
│ 2019-06-24 │                0.1986 │
│ 2019-06-25 │                0.1229 │
│ 2019-06-26 │                0.1343 │
│ 2019-06-27 │                0.1429 │
│ 2019-06-28 │                0.1429 │
│ 2019-06-29 │                0.0229 │
│ 2019-06-30 │                0.0229 │
│ 2019-07-01 │                0.0229 │
│ 2019-07-02 │                0.0229 │
